Input Sample,Astro,Exc,Inh,Micro,Oligo,OPC,P-value,Pearson Correlation,RMSE
PITT_RNA_PFC_656,0.084272129276086,0.52804755929972,0.060879338325416,0,0.32680097309878,0,0.015,0.18329627184190628,1.1099034489849757
PITT_RNA_PFC_665,0.10405630879353,0.40371263668104,0.0004,0,0.49183721517013,0,0.039,0.11899796486170089,1.1695760651867682
PITT_RNA_PFC_681,0.044523131875362,0.47653301817889,0.2110009878887,0,0.26794286205705,0,0.013,0.20580686068568282,1.0860334255696726
PITT_RNA_PFC_685,0.075191862137226,0.42064952698749,0.078630077961937,0,0.42552853291334,0,0.016,0.16849096395405275,1.1215389517576078
PITT_RNA_PFC_686,0.027861001188479,0.57357477083455,0.077701082541923,0,0.32086314543504,0,0.017,0.16064043900059355,1.1355761848755166
PITT_RNA_PFC_694,0.036194846361636,0.77339201908098,0.0069799213846033,0,0.18343321317278,0,0.004,0.31292642799701886,1.062446370159331
PITT_RNA_PFC_700,0,0.43344664144026,0.16038483133833,0,0.40616852722141,0,0.006,0.264743046444434,1.063047463557893
PITT_RNA_PFC_722,0.030415364612329,0.54707616594556,0.13864875938895,0,0.28385971005316,0,0.015,0.19206010717527913,1.1069409178408023
PITT_RNA_PFC_727,0.15034738778635,0.49915037083332,0.063686172111191,0,0.28681606926914,0,0.013,0.20402018457451904,1.0869952642303757
PITT_RNA_PFC_739,0.18040640047848,0.34136050769307,0.11641561767477,0,0.36181747415368,0,0.005,0.290242224282482,1.0244308012777588
PITT_RNA_PFC_781,0.083185034698958,0.49417289535567,0.05504957325707,0,0.36759249668831,0,0.015,0.1860798214394586,1.109170492763443
PITT_RNA_PFC_787,0.083561727119733,0.76194071402101,0.11023481036242,0,0.044262748496839,0,0.008,0.2317354091329814,1.1236510903695385
PITT_RNA_PFC_802,0.073666581615862,0.4182030194914,0.037822478207216,0,0.47030792068552,0,0.018,0.15555973931227784,1.1415695241340584
PITT_RNA_PFC_806,0.081485153542377,0.4363785385638,0.086158018296819,0,0.395978289597,0,0.01,0.21835392500562242,1.0854552060958549
PITT_RNA_PFC_818,0.032199056268236,0.46939975189796,0.097780955553167,0,0.40062023628063,0,0.007,0.24699104721075113,1.0749885152841039
PITT_RNA_PFC_822,0.028662718333445,0.71879660989509,0.10890515876541,0,0.14363551300605,0,0.007,0.23391626442654084,1.1091997879683453
PITT_RNA_PFC_829,0.056823240710116,0.51360583349109,0.16331230623915,0,0.26625861955965,0,0.015,0.19308932714024152,1.0973408271875043
PITT_RNA_PFC_852,0.048456458844009,0.59278358406417,0.078806188331453,0,0.27995376876037,0,0.006,0.2717923177364697,1.060019062336537
PITT_RNA_PFC_857,0.072858439846935,0.5031533473042,0.13305263434484,0,0.29093557850402,0,0.007,0.24873111289132818,1.0610136061386604
PITT_RNA_PFC_902,0.071390090912566,0.28542693419888,0.15190745315388,0,0.49127552173468,0,0.004,0.3260339714634714,1.0195298419744998
PITT_RNA_PFC_904,0.07182506331551,0.6148397080213,0.0072644459706656,0,0.30607078269253,0,0.006,0.2758895044133346,1.0624226628667373
PITT_RNA_PFC_917,0.086126762563112,0.69275910250217,0.029468795205142,0,0.19164533972957,0,0.006,0.2591392785309819,1.0808121729644742
PITT_RNA_PFC_933,0.020376227741286,0.47117128612988,0.1203496929957,0,0.38810279313313,0,0.008,0.23058206459619307,1.084928257735124
PITT_RNA_PFC_970,0.086248013499534,0.44170712233847,0.15970935947467,0,0.31233550468733,0,0.01,0.21705084647985853,1.0744350111777945
PITT_RNA_PFC_987,0.068941805114819,0.59051636021585,0.02702674985657,0,0.31351508481276,0,0.016,0.17078206343200583,1.1283470131974758
PITT_RNA_PFC_988,0.061890876310711,0.35422919199174,0.093215470743961,0,0.49066446095359,0,0.005,0.2900132675615794,1.0503985721718687
